record_id,customer_id,subscription_id,subscription_plan,plan_category,subscription_start_date,subscription_end_date,billing_cycle,subscription_fee,discount_percent,tax_amount,final_amount_paid,payment_status,payment_method,auto_renew,renewal_count,subscription_status,feature_id,module_name,feature_name,feature_category,first_feature_used,usage_date,usage_count,active_days,session_duration_minutes,average_session_duration,feature_adoption_rate,adoption_stage,engagement_score,feature_success,error_count,device_type,login_location,ticket_id,ticket_created_date,first_response_minutes,ticket_closed_date,issue_category,priority,ticket_status,resolution_time_hours,sla_breached,assigned_team,customer_satisfaction,ticket_channel,product_version,release_cycle,churn_risk,monthly_active_user,weekly_active_user,start_year,start_month,start_day,start_quarter,end_year,end_month,end_day,end_quarter
REC016586,CUST001586,SUB016586,Enterprise,Premium,2023-02-19,2023-05-20,Annual,2499,0,449.82,2948.82,Paid,PayPal,Yes,3,Active,F0012,CRM,Dashboard,Premium,Unknown,2023-02-21,238,18,699,116.5,95.2,Power User,100,Success,0,Mobile,UK,TKT016586,Unknown,115,Unknown,Technical,Medium,Pending,24,Yes,Support,5.0,Chat,v2.1,Beta,Low,Yes,Yes,2023,2,19,1,2023,5,20,2
REC016587,CUST001587,SUB016587,Enterprise,Premium,2023-04-23,2023-05-23,Quarterly,2499,20,359.86,2359.06,Pending,UPI,Yes,2,Active,F0104,Integrations,Invoice,Core,Unknown,2023-10-01,154,12,435,217.5,61.6,Power User,95,Failed,0,Desktop,India,TKT016587,Unknown,95,Unknown,Feature Request,Medium,Resolved,67,Yes,Customer Success,5.0,Email,v2.0,LTS,Low,Yes,No,2023,4,23,2,2023,5,23,2
REC016588,CUST001588,SUB016588,Enterprise,Premium,2023-07-17,2023-10-15,Monthly,2499,5,427.33,2801.38,Paid,Card,No,7,Active,F0078,Billing,Copilot,Core,Unknown,2023-10-11,16,16,71,11.8,6.4,New,15,Failed,5,Mobile,Germany,TKT016588,Unknown,100,Unknown,Feature Request,Medium,Open,85,No,Support,3.6,Chat,v2.1,Beta,Medium,No,No,2023,7,17,3,2023,10,15,4
REC016589,CUST001589,SUB016589,Enterprise,Premium,2024-01-16,2024-04-15,Monthly,2499,5,427.33,2801.38,Paid,Bank Transfer,Yes,1,Active,F0034,Integrations,Reports,Core,Unknown,2024-03-14,185,18,525,131.2,74.0,Power User,100,Success,2,Desktop,UK,TKT016589,Unknown,53,Unknown,Integration,Medium,Pending,72,Yes,Engineering,4.0,Phone,v3.0,LTS,Low,Yes,Yes,2024,1,16,1,2024,4,15,2
REC016590,CUST001590,SUB016590,Enterprise,Premium,2023-10-21,2024-01-19,Monthly,2499,5,427.33,2801.38,Paid,Card,No,8,Active,F0121,CRM,Reports,Premium,Unknown,2023-12-03,94,12,240,40.0,37.6,Adopted,62,Success,5,Mobile,UK,TKT016590,Unknown,131,Unknown,Integration,Medium,Resolved,10,Yes,Engineering,3.4,Email,v3.0,Stable,Medium,No,No,2023,10,21,4,2024,1,19,1
REC016591,CUST001591,SUB016591,Starter,Standard,2023-08-24,2024-08-23,Monthly,99,20,14.26,93.46,Paid,Card,No,7,Active,F0193,Integrations,SSO,AI,Unknown,2024-01-18,129,20,356,59.3,51.6,Power User,60,Failed,0,Desktop,USA,TKT016591,Unknown,173,Unknown,Billing,Medium,Open,76,No,Engineering,5.0,Email,v2.1,LTS,Low,Yes,No,2023,8,24,3,2024,8,23,3
REC016592,CUST001592,SUB016592,Starter,Standard,2023-08-25,2023-09-24,Monthly,99,20,14.26,93.46,Paid,Bank Transfer,No,0,Active,F0139,Analytics,SSO,Core,Unknown,2024-01-07,17,21,50,12.5,6.8,New,15,Failed,1,Desktop,UK,TKT016592,Unknown,178,Unknown,Technical,High,Pending,73,Yes,Engineering,4.8,Portal,v2.2,LTS,Low,No,No,2023,8,25,3,2023,9,24,3
REC016593,CUST001593,SUB016593,Starter,Standard,2023-12-04,2024-01-03,Monthly,99,0,17.82,116.82,Paid,Card,No,1,Active,F0092,Reporting,Invoice,Core,Unknown,2024-05-04,89,20,225,75.0,35.6,Adopted,34,Failed,5,Desktop,Germany,TKT016593,Unknown,29,Unknown,Feature Request,High,Closed,70,Yes,Engineering,3.4,Chat,v3.0,LTS,Medium,No,No,2023,12,4,4,2024,1,3,1
REC016594,CUST001594,SUB016594,Starter,Standard,2024-01-11,2024-02-10,Quarterly,99,10,16.04,105.14,Paid,Card,No,5,Active,F0019,Reporting,Reports,Core,Unknown,2024-04-07,210,7,570,114.0,84.0,Power User,100,Success,1,Desktop,Germany,TKT016594,Unknown,102,Unknown,Feature Request,Critical,Resolved,79,No,Billing,4.6,Phone,v2.2,Stable,Low,No,No,2024,1,11,1,2024,2,10,1
REC016595,CUST001595,SUB016595,Starter,Standard,2024-02-19,2024-05-19,Monthly,99,10,16.04,105.14,Paid,UPI,Yes,5,Active,F0062,Security,Forecasting,Core,Unknown,2024-04-22,91,12,259,259.0,36.4,Adopted,50,Failed,4,Mobile,UK,TKT016595,Unknown,55,Unknown,Technical,Low,Resolved,14,No,Support,3.5,Chat,v2.0,LTS,Medium,Yes,No,2024,2,19,1,2024,5,19,2
REC016596,CUST001596,SUB016596,Starter,Standard,2023-06-15,2023-09-13,Monthly,99,10,16.04,105.14,Pending,PayPal,Yes,3,Active,F0063,Reporting,API,Premium,Unknown,2023-12-18,249,24,665,133.0,99.6,Power User,100,Success,0,Tablet,India,TKT016596,Unknown,81,Unknown,Feature Request,High,Open,57,Yes,Customer Success,4.7,Email,v3.0,Beta,Low,Yes,Yes,2023,6,15,2,2023,9,13,3
REC016597,CUST001597,SUB016597,Starter,Standard,2023-07-01,2023-09-29,Annual,99,20,14.26,93.46,Pending,UPI,Yes,3,Active,F0116,CRM,Reports,Premium,Unknown,2023-12-18,194,17,551,110.2,77.6,Power User,100,Failed,0,Mobile,India,TKT016597,Unknown,48,Unknown,Feature Request,Low,Resolved,2,Yes,Billing,4.6,Chat,v2.0,LTS,Low,Yes,Yes,2023,7,1,3,2023,9,29,3
REC016598,CUST001598,SUB016598,Starter,Standard,2023-10-13,2024-01-11,Annual,99,10,16.04,105.14,Paid,PayPal,Yes,6,Active,F0212,CRM,Copilot,Core,Unknown,2024-03-26,19,26,46,9.2,7.6,New,15,Success,6,Mobile,India,TKT016598,Unknown,84,Unknown,Technical,Medium,Closed,25,Yes,Customer Success,3.6,Chat,v2.0,Beta,Medium,No,Yes,2023,10,13,4,2024,1,11,1
REC016599,CUST001599,SUB016599,Starter,Standard,2024-04-01,2025-04-01,Annual,99,5,16.93,110.98,Paid,UPI,Yes,6,Active,F0197,Integrations,SSO,Core,Unknown,2024-09-16,128,22,365,73.0,51.2,Power User,89,Success,3,Desktop,Singapore,TKT016599,Unknown,68,Unknown,Integration,High,Resolved,80,Yes,Support,4.2,Phone,v2.2,LTS,Low,Yes,No,2024,4,1,2,2025,4,1,2
REC016600,CUST001600,SUB016600,Starter,Standard,2023-07-26,2024-07-25,Annual,99,15,15.15,99.3,Paid,Card,Yes,4,Active,F0012,AI Assistant,Workflow,Premium,Unknown,2024-01-06,91,20,233,46.6,36.4,Adopted,39,Failed,4,Desktop,Singapore,TKT016600,Unknown,136,Unknown,Integration,Critical,Open,5,No,Engineering,3.5,Phone,v3.0,Beta,Medium,No,Yes,2023,7,26,3,2024,7,25,3
REC016601,CUST001601,SUB016601,Growth,Standard,2023-07-04,2023-08-03,Annual,299,20,43.06,282.26,Paid,Bank Transfer,No,3,Active,F0220,Reporting,Dashboard,Core,Unknown,2023-10-20,148,17,371,185.5,59.2,Power User,74,Failed,4,Desktop,Singapore,TKT016601,Unknown,119,Unknown,Technical,Low,Pending,2,Yes,Support,4.2,Chat,v2.2,LTS,Low,Yes,No,2023,7,4,3,2023,8,3,3
REC016602,CUST001602,SUB016602,Growth,Standard,2023-02-23,2023-05-24,Monthly,299,20,43.06,282.26,Paid,Card,No,8,Active,F0236,Reporting,Reports,AI,Unknown,2023-03-30,177,23,477,68.1,70.8,Power User,87,Failed,4,Tablet,Singapore,TKT016602,Unknown,151,Unknown,Login,High,Closed,86,Yes,Billing,3.6,Portal,v2.2,Beta,Medium,No,Yes,2023,2,23,1,2023,5,24,2
REC016603,CUST001603,SUB016603,Growth,Standard,2023-10-08,2023-11-07,Annual,299,20,43.06,282.26,Pending,Bank Transfer,No,6,Active,F0170,CRM,Dashboard,AI,Unknown,2023-11-13,114,22,305,38.1,45.6,Adopted,44,Failed,6,Desktop,UK,TKT016603,Unknown,65,Unknown,Billing,Low,Resolved,76,Yes,Engineering,3.4,Chat,v3.0,LTS,Medium,Yes,No,2023,10,8,4,2023,11,7,4
REC016604,CUST001604,SUB016604,Growth,Standard,2023-12-11,2024-03-10,Monthly,299,0,53.82,352.82,Paid,Bank Transfer,Yes,7,Active,F0117,Automation,API,Core,Unknown,2024-01-28,204,11,517,73.9,81.6,Power User,100,Failed,0,Mobile,Singapore,TKT016604,Unknown,146,Unknown,Technical,Medium,Resolved,45,Yes,Support,4.7,Phone,v3.0,LTS,Low,No,Yes,2023,12,11,4,2024,3,10,1
REC016605,CUST001605,SUB016605,Growth,Standard,2023-07-21,2023-10-19,Annual,299,0,53.82,352.82,Paid,Card,Yes,5,Active,F0148,Analytics,Reports,Premium,Unknown,2023-11-28,83,28,199,199.0,33.2,Adopted,44,Failed,2,Desktop,Singapore,TKT016605,Unknown,37,Unknown,Integration,Low,Open,37,No,Engineering,4.8,Chat,v2.1,Stable,Low,Yes,No,2023,7,21,3,2023,10,19,4
REC016606,CUST001606,SUB016606,Growth,Standard,2024-01-02,2025-01-01,Monthly,299,5,51.13,335.18,Pending,UPI,No,7,Active,F0204,Integrations,Workflow,Core,Unknown,2024-06-30,48,25,153,76.5,19.2,Adopted,17,Success,3,Desktop,Singapore,TKT016606,Unknown,163,Unknown,Technical,Critical,Pending,80,Yes,Engineering,4.3,Email,v3.0,Beta,Low,No,No,2024,1,2,1,2025,1,1,1
REC016607,CUST001607,SUB016607,Growth,Standard,2024-04-03,2024-07-02,Annual,299,20,43.06,282.26,Paid,Card,No,7,Active,F0046,Security,SSO,Core,Unknown,2024-07-23,92,13,246,82.0,36.8,Adopted,36,Failed,3,Mobile,Singapore,TKT016607,Unknown,7,Unknown,Billing,Low,Closed,46,Yes,Customer Success,4.2,Email,v2.2,LTS,Low,Yes,No,2024,4,3,2,2024,7,2,3
REC016608,CUST001608,SUB016608,Growth,Standard,2023-02-13,2023-05-14,Monthly,299,10,48.44,317.54,Paid,PayPal,Yes,1,Active,F0241,Security,Dashboard,Core,Unknown,2023-05-04,96,24,279,34.9,38.4,Adopted,60,Success,2,Tablet,USA,TKT016608,Unknown,133,Unknown,Billing,Low,Closed,75,No,Engineering,4.1,Email,v2.1,Stable,Low,Yes,No,2023,2,13,1,2023,5,14,2
REC016609,CUST001609,SUB016609,Growth,Standard,2023-07-06,2023-10-04,Quarterly,299,5,51.13,335.18,Paid,Bank Transfer,No,4,Active,F0015,Billing,API,Core,Unknown,2023-09-08,219,23,602,301.0,87.6,Power User,96,Success,5,Desktop,Singapore,TKT016609,Unknown,40,Unknown,Login,High,Closed,53,Yes,Support,3.0,Phone,v2.1,Beta,Medium,Yes,No,2023,7,6,3,2023,10,4,4
REC016610,CUST001610,SUB016610,Growth,Standard,2024-03-03,2024-06-01,Annual,299,5,51.13,335.18,Paid,PayPal,Yes,7,Active,F0203,Analytics,Copilot,Core,Unknown,2024-03-12,238,20,666,222.0,95.2,Power User,100,Success,4,Tablet,USA,TKT016610,Unknown,175,Unknown,Integration,Critical,Resolved,78,No,Support,3.6,Email,v2.0,Beta,Medium,Yes,No,2024,3,3,1,2024,6,1,2
REC016611,CUST001611,SUB016611,Growth,Standard,2024-05-12,2024-08-10,Annual,299,0,53.82,352.82,Paid,Card,Yes,2,Active,F0006,Security,Reports,AI,Unknown,2024-07-06,178,25,513,128.2,71.2,Power User,98,Success,1,Tablet,Germany,TKT016611,Unknown,156,Unknown,Login,High,Pending,71,No,Support,4.4,Email,v2.0,LTS,Low,Yes,No,2024,5,12,2,2024,8,10,3
REC016612,CUST001612,SUB016612,Growth,Standard,2024-05-08,2024-08-06,Annual,299,5,51.13,335.18,Paid,UPI,No,1,Active,F0178,Automation,Copilot,Core,Unknown,2024-10-02,138,20,387,129.0,55.2,Power User,59,Success,0,Desktop,USA,TKT016612,Unknown,157,Unknown,Feature Request,Critical,Pending,31,No,Billing,5.0,Email,v3.0,Beta,Low,No,Yes,2024,5,8,2,2024,8,6,3
REC016613,CUST001613,SUB016613,Growth,Standard,2023-09-05,2023-12-04,Monthly,299,5,51.13,335.18,Paid,PayPal,No,0,Active,F0088,CRM,API,Premium,Unknown,2023-12-05,223,15,623,124.6,89.2,Power User,100,Failed,3,Tablet,Singapore,TKT016613,Unknown,67,Unknown,Feature Request,Critical,Pending,26,No,Engineering,4.6,Portal,v2.0,Beta,Low,Yes,Yes,2023,9,5,3,2023,12,4,4
REC016614,CUST001614,SUB016614,Growth,Standard,2023-07-26,2024-07-25,Quarterly,299,0,53.82,352.82,Paid,Card,Yes,8,Active,F0040,Automation,Invoice,Premium,Unknown,2024-01-19,242,8,659,219.7,96.8,Power User,100,Failed,0,Desktop,USA,TKT016614,Unknown,64,Unknown,Feature Request,Low,Resolved,27,No,Support,5.0,Chat,v2.2,LTS,Low,No,Yes,2023,7,26,3,2024,7,25,3
REC016615,CUST001615,SUB016615,Growth,Standard,2023-10-10,2024-01-08,Monthly,299,15,45.75,299.9,Paid,Card,Yes,6,Active,F0094,CRM,Invoice,Core,Unknown,2023-11-11,23,25,89,14.8,9.2,New,15,Failed,2,Tablet,Germany,TKT016615,Unknown,158,Unknown,Integration,Medium,Open,13,Yes,Customer Success,4.0,Portal,v3.0,Stable,Low,No,No,2023,10,10,4,2024,1,8,1
REC016616,CUST001616,SUB016616,Growth,Standard,2023-09-04,2023-10-04,Quarterly,299,20,43.06,282.26,Paid,Bank Transfer,Yes,0,Active,F0010,CRM,Invoice,AI,Unknown,2024-03-20,238,19,666,222.0,95.2,Power User,100,Failed,0,Tablet,Germany,TKT016616,Unknown,12,Unknown,Integration,Low,Resolved,71,No,Support,4.6,Email,v2.0,Beta,Low,Yes,Yes,2023,9,4,3,2023,10,4,4
REC016617,CUST001617,SUB016617,Growth,Standard,2023-05-02,2024-05-01,Monthly,299,20,43.06,282.26,Paid,PayPal,No,3,Active,F0182,Billing,Dashboard,AI,Unknown,2023-07-10,171,23,491,98.2,68.4,Power User,85,Success,3,Mobile,India,TKT016617,Unknown,76,Unknown,Login,Medium,Open,30,Yes,Engineering,3.9,Portal,v2.2,Beta,Medium,Yes,Yes,2023,5,2,2,2024,5,1,2
REC016618,CUST001618,SUB016618,Growth,Standard,2023-07-05,2024-07-04,Annual,299,5,51.13,335.18,Paid,PayPal,Yes,4,Active,F0213,Security,Workflow,Core,Unknown,2023-07-22,128,14,340,85.0,51.2,Power User,49,Success,2,Desktop,Germany,TKT016618,Unknown,49,Unknown,Login,High,Open,40,Yes,Engineering,4.6,Chat,v2.2,LTS,Low,Yes,No,2023,7,5,3,2024,7,4,3
REC016619,CUST001619,SUB016619,Growth,Standard,2023-06-05,2023-09-03,Quarterly,299,10,48.44,317.54,Paid,Bank Transfer,No,7,Active,F0050,Automation,Dashboard,Premium,Unknown,2023-08-23,200,9,582,72.8,80.0,Power User,91,Failed,1,Desktop,India,TKT016619,Unknown,168,Unknown,Integration,Critical,Resolved,74,Yes,Support,4.8,Email,v2.2,Beta,Low,No,No,2023,6,5,2,2023,9,3,3
REC016620,CUST001620,SUB016620,Growth,Standard,2023-01-07,2023-02-06,Annual,299,5,51.13,335.18,Paid,UPI,No,5,Active,F0113,Integrations,Invoice,Premium,Unknown,2023-04-22,206,14,540,67.5,82.4,Power User,100,Failed,1,Tablet,Germany,TKT016620,Unknown,139,Unknown,Technical,High,Pending,52,Yes,Engineering,5.0,Portal,v2.1,Stable,Low,No,No,2023,1,7,1,2023,2,6,1
REC016621,CUST001621,SUB016621,Growth,Standard,2023-05-01,2024-04-30,Monthly,299,0,53.82,352.82,Paid,UPI,Yes,3,Active,F0043,Billing,Copilot,AI,Unknown,2023-08-02,190,21,536,268.0,76.0,Power User,93,Success,4,Tablet,Singapore,TKT016621,Unknown,115,Unknown,Login,High,Open,4,Yes,Billing,3.6,Phone,v2.1,LTS,Medium,No,Yes,2023,5,1,2,2024,4,30,2
REC016622,CUST001622,SUB016622,Growth,Standard,2024-05-06,2024-06-05,Monthly,299,0,53.82,352.82,Paid,Card,Yes,2,Active,F0054,Integrations,Reports,Core,Unknown,2024-08-28,81,17,206,51.5,32.4,Adopted,54,Success,4,Desktop,India,TKT016622,Unknown,67,Unknown,Billing,Low,Open,66,Yes,Engineering,4.3,Email,v2.0,Beta,Low,Yes,Yes,2024,5,6,2,2024,6,5,2
REC016623,CUST001623,SUB016623,Growth,Standard,2023-07-10,2024-07-09,Monthly,299,20,43.06,282.26,Paid,Bank Transfer,Yes,3,Active,F0224,Automation,Reports,Premium,Unknown,2024-01-14,195,15,530,132.5,78.0,Power User,99,Success,2,Desktop,USA,TKT016623,Unknown,148,Unknown,Integration,Medium,Resolved,41,Yes,Support,4.4,Portal,v2.0,LTS,Low,Yes,No,2023,7,10,3,2024,7,9,3
REC016624,CUST001624,SUB016624,Growth,Standard,2024-03-31,2024-04-30,Quarterly,299,10,48.44,317.54,Paid,UPI,No,2,Active,F0038,Automation,Invoice,AI,Unknown,2024-09-01,245,23,664,166.0,98.0,Power User,100,Success,3,Tablet,Germany,TKT016624,Unknown,111,Unknown,Billing,Critical,Resolved,51,Yes,Engineering,3.7,Chat,v2.1,Beta,Medium,No,Yes,2024,3,31,1,2024,4,30,2
REC016625,CUST001625,SUB016625,Growth,Standard,2023-07-05,2023-10-03,Annual,299,0,53.82,352.82,Paid,Card,Yes,2,Active,F0146,Security,Forecasting,Core,Unknown,2023-08-01,82,29,211,105.5,32.8,Adopted,23,Success,8,Tablet,Singapore,TKT016625,Unknown,28,Unknown,Login,Medium,Open,45,No,Customer Success,2.9,Email,v2.2,LTS,High,No,Yes,2023,7,5,3,2023,10,3,4
REC016626,CUST001626,SUB016626,Growth,Standard,2023-10-12,2023-11-11,Monthly,299,15,45.75,299.9,Paid,UPI,Yes,1,Active,F0068,Analytics,SSO,Premium,Unknown,2024-01-29,8,18,37,5.3,3.2,New,20,Failed,3,Tablet,India,TKT016626,Unknown,84,Unknown,Integration,High,Open,90,No,Customer Success,4.5,Chat,v3.0,Beta,Low,No,No,2023,10,12,4,2023,11,11,4
REC016627,CUST001627,SUB016627,Growth,Standard,2023-05-31,2023-06-30,Quarterly,299,0,53.82,352.82,Paid,Card,No,7,Active,F0066,Analytics,SSO,AI,Unknown,2023-09-16,100,12,290,48.3,40.0,Adopted,39,Success,0,Desktop,Singapore,TKT016627,Unknown,110,Unknown,Billing,High,Closed,44,Yes,Billing,4.6,Chat,v2.1,LTS,Low,Yes,No,2023,5,31,2,2023,6,30,2
REC016628,CUST001628,SUB016628,Growth,Standard,2024-04-06,2024-07-05,Annual,299,0,53.82,352.82,Paid,PayPal,No,0,Active,F0042,AI Assistant,SSO,Premium,Unknown,2024-05-10,23,20,47,23.5,9.2,New,15,Failed,3,Mobile,Germany,TKT016628,Unknown,137,Unknown,Billing,High,Pending,75,No,Customer Success,4.2,Chat,v2.2,LTS,Low,Yes,No,2024,4,6,2,2024,7,5,3
REC016629,CUST001629,SUB016629,Growth,Standard,2024-03-18,2024-04-17,Monthly,299,10,48.44,317.54,Paid,Card,Yes,5,Active,F0160,Billing,Workflow,AI,Unknown,2024-04-19,246,20,704,117.3,98.4,Power User,100,Failed,2,Tablet,India,TKT016629,Unknown,140,Unknown,Feature Request,Critical,Resolved,38,No,Engineering,4.5,Chat,v2.0,LTS,Low,Yes,Yes,2024,3,18,1,2024,4,17,2
REC016630,CUST001630,SUB016630,Growth,Standard,2023-03-13,2023-04-12,Monthly,299,5,51.13,335.18,Paid,UPI,Yes,7,Active,F0180,AI Assistant,Workflow,Core,Unknown,2023-03-16,93,18,249,124.5,37.2,Adopted,21,Success,4,Desktop,Germany,TKT016630,Unknown,51,Unknown,Technical,Critical,Closed,24,No,Customer Success,3.9,Phone,v2.1,Stable,Medium,Yes,No,2023,3,13,1,2023,4,12,2
REC016631,CUST001631,SUB016631,Growth,Standard,2023-06-14,2024-06-13,Monthly,299,20,43.06,282.26,Paid,PayPal,Yes,7,Active,F0082,Reporting,Dashboard,Core,Unknown,2023-07-20,48,20,126,31.5,19.2,Adopted,25,Success,6,Tablet,UK,TKT016631,Unknown,98,Unknown,Integration,High,Open,62,No,Billing,2.7,Chat,v2.0,Stable,High,Yes,Yes,2023,6,14,2,2024,6,13,2
REC016632,CUST001632,SUB016632,Growth,Standard,2023-07-21,2023-10-19,Monthly,299,5,51.13,335.18,Paid,Card,Yes,4,Active,F0095,Reporting,Copilot,Premium,Unknown,2023-10-06,80,13,214,53.5,32.0,Adopted,48,Failed,3,Mobile,Germany,TKT016632,Unknown,11,Unknown,Login,Critical,Closed,57,Yes,Engineering,4.1,Phone,v2.2,LTS,Low,Yes,Yes,2023,7,21,3,2023,10,19,4
REC016633,CUST001633,SUB016633,Growth,Standard,2023-04-09,2024-04-08,Quarterly,299,15,45.75,299.9,Paid,Bank Transfer,No,1,Active,F0206,Billing,Copilot,AI,Unknown,2023-06-03,102,15,330,47.1,40.8,Adopted,49,Failed,2,Tablet,Singapore,TKT016633,Unknown,35,Unknown,Billing,Low,Resolved,51,Yes,Customer Success,4.7,Email,v2.2,Stable,Low,No,No,2023,4,9,2,2024,4,8,2
REC016634,CUST001634,SUB016634,Growth,Standard,2024-01-03,2025-01-02,Annual,299,10,48.44,317.54,Paid,UPI,No,4,Active,F0122,Reporting,Copilot,Premium,Unknown,2024-03-21,123,30,355,118.3,49.2,Power User,59,Failed,2,Mobile,India,TKT016634,Unknown,175,Unknown,Billing,High,Closed,89,No,Customer Success,4.6,Phone,v3.0,Beta,Low,No,Yes,2024,1,3,1,2025,1,2,1
REC016635,CUST001635,SUB016635,Growth,Standard,2023-10-09,2023-11-08,Annual,299,20,43.06,282.26,Paid,Bank Transfer,Yes,4,Active,F0090,CRM,Copilot,AI,Unknown,2023-12-21,50,20,173,43.2,20.0,Adopted,28,Success,1,Desktop,Germany,TKT016635,Unknown,92,Unknown,Feature Request,High,Pending,64,Yes,Customer Success,4.7,Portal,v3.0,LTS,Low,Yes,No,2023,10,9,4,2023,11,8,4
REC016636,CUST001636,SUB016636,Growth,Standard,2023-02-12,2023-05-13,Annual,299,0,53.82,352.82,Paid,Card,No,0,Active,F0075,Reporting,Dashboard,Core,Unknown,2023-05-10,145,23,388,129.3,58.0,Power User,56,Success,3,Tablet,Germany,TKT016636,Unknown,49,Unknown,Technical,Low,Resolved,86,Yes,Support,4.2,Portal,v3.0,LTS,Low,No,No,2023,2,12,1,2023,5,13,2
REC016637,CUST001637,SUB016637,Growth,Standard,2024-05-14,2025-05-14,Monthly,299,5,51.13,335.18,Paid,PayPal,No,4,Active,F0146,Reporting,Dashboard,Core,Unknown,2024-06-04,196,17,515,103.0,78.4,Power User,80,Success,0,Tablet,Singapore,TKT016637,Unknown,74,Unknown,Technical,Critical,Resolved,32,No,Billing,5.0,Phone,v2.2,LTS,Low,Yes,No,2024,5,14,2,2025,5,14,2
REC016638,CUST001638,SUB016638,Growth,Standard,2023-12-09,2024-01-08,Monthly,299,5,51.13,335.18,Paid,Bank Transfer,No,2,Active,F0135,Integrations,SSO,Core,Unknown,2024-01-13,43,22,162,162.0,17.2,Adopted,27,Success,7,Tablet,USA,TKT016638,Unknown,128,Unknown,Technical,Critical,Open,65,No,Billing,2.7,Portal,v2.0,Stable,High,No,Yes,2023,12,9,4,2024,1,8,1
REC016639,CUST001639,SUB016639,Growth,Standard,2023-04-13,2023-05-13,Monthly,299,5,51.13,335.18,Paid,PayPal,Yes,4,Active,F0144,AI Assistant,Copilot,Premium,Unknown,2023-09-28,133,22,420,70.0,53.2,Power User,55,Success,0,Mobile,Singapore,TKT016639,Unknown,96,Unknown,Integration,Low,Resolved,91,Yes,Engineering,5.0,Chat,v3.0,LTS,Low,Yes,Yes,2023,4,13,2,2023,5,13,2
REC016640,CUST001640,SUB016640,Growth,Standard,2023-03-18,2023-06-16,Quarterly,299,20,43.06,282.26,Pending,Card,Yes,5,Active,F0028,Integrations,Dashboard,AI,Unknown,2023-05-27,165,14,461,57.6,66.0,Power User,92,Failed,5,Desktop,USA,TKT016640,Unknown,98,Unknown,Feature Request,Low,Open,78,No,Customer Success,3.1,Portal,v2.1,Beta,Medium,Yes,No,2023,3,18,1,2023,6,16,2
REC016641,CUST001641,SUB016641,Growth,Standard,2024-02-15,2024-03-16,Annual,299,20,43.06,282.26,Paid,Bank Transfer,No,1,Active,F0201,AI Assistant,Dashboard,AI,Unknown,2024-05-16,245,20,665,95.0,98.0,Power User,100,Success,0,Mobile,UK,TKT016641,Unknown,139,Unknown,Feature Request,Low,Closed,60,Yes,Support,5.0,Chat,v2.0,Stable,Low,Yes,Yes,2024,2,15,1,2024,3,16,1
REC016642,CUST001642,SUB016642,Growth,Standard,2023-02-25,2023-03-27,Monthly,299,10,48.44,317.54,Paid,UPI,No,0,Active,F0122,Integrations,Forecasting,Core,Unknown,2023-06-22,61,15,178,35.6,24.4,Adopted,29,Success,0,Desktop,USA,TKT016642,Unknown,101,Unknown,Technical,High,Pending,60,Yes,Billing,4.9,Phone,v3.0,Beta,Low,Yes,No,2023,2,25,1,2023,3,27,1
REC016643,CUST001643,SUB016643,Growth,Standard,2023-02-22,2023-03-24,Monthly,299,5,51.13,335.18,Paid,Card,Yes,6,Active,F0188,Billing,API,AI,Unknown,2023-07-23,28,19,109,21.8,11.2,New,15,Success,4,Tablet,UK,TKT016643,Unknown,65,Unknown,Technical,Medium,Pending,81,Yes,Customer Success,4.1,Phone,v2.1,LTS,Low,Yes,Yes,2023,2,22,1,2023,3,24,1
REC016644,CUST001644,SUB016644,Growth,Standard,2024-02-17,2025-02-16,Monthly,299,5,51.13,335.18,Paid,UPI,Yes,3,Active,F0058,Analytics,Dashboard,AI,Unknown,2024-07-16,224,19,609,304.5,89.6,Power User,100,Success,1,Tablet,USA,TKT016644,Unknown,159,Unknown,Feature Request,Low,Open,19,Yes,Billing,4.6,Portal,v3.0,Beta,Low,No,No,2024,2,17,1,2025,2,16,1
REC016645,CUST001645,SUB016645,Growth,Standard,2023-04-06,2024-04-05,Monthly,299,20,43.06,282.26,Paid,PayPal,No,4,Active,F0014,Reporting,API,AI,Unknown,2023-09-06,162,10,458,91.6,64.8,Power User,64,Success,0,Tablet,UK,TKT016645,Unknown,85,Unknown,Integration,High,Open,94,No,Engineering,5.0,Portal,v2.0,Stable,Low,Yes,No,2023,4,6,2,2024,4,5,2
REC016646,CUST001646,SUB016646,Growth,Standard,2023-07-29,2024-07-28,Monthly,299,20,43.06,282.26,Paid,PayPal,No,3,Active,F0116,CRM,API,AI,Unknown,2023-10-23,207,11,598,85.4,82.8,Power User,100,Failed,0,Tablet,Germany,TKT016646,Unknown,71,Unknown,Integration,Low,Open,12,Yes,Support,5.0,Chat,v2.0,Stable,Low,No,No,2023,7,29,3,2024,7,28,3
REC016647,CUST001647,SUB016647,Growth,Standard,2023-09-04,2023-10-04,Annual,299,15,45.75,299.9,Paid,Card,Yes,8,Active,F0201,Billing,Dashboard,AI,Unknown,2023-12-15,29,16,55,18.3,11.6,New,15,Success,2,Desktop,Singapore,TKT016647,Unknown,98,Unknown,Billing,Medium,Resolved,45,Yes,Billing,4.6,Chat,v3.0,Stable,Low,Yes,No,2023,9,4,3,2023,10,4,4
