record_id,customer_id,subscription_id,subscription_plan,plan_category,subscription_start_date,subscription_end_date,billing_cycle,subscription_fee,discount_percent,tax_amount,final_amount_paid,payment_status,payment_method,auto_renew,renewal_count,subscription_status,feature_id,module_name,feature_name,feature_category,first_feature_used,usage_date,usage_count,active_days,session_duration_minutes,average_session_duration,feature_adoption_rate,adoption_stage,engagement_score,feature_success,error_count,device_type,login_location,ticket_id,ticket_created_date,first_response_minutes,ticket_closed_date,issue_category,priority,ticket_status,resolution_time_hours,sla_breached,assigned_team,customer_satisfaction,ticket_channel,product_version,release_cycle,churn_risk,monthly_active_user,weekly_active_user
REC017651,CUST002651,SUB017651,Business,Premium,2023-12-14,2024-01-13,Quarterly,799,20,115.06,754.26,Paid,Bank Transfer,Yes,6,Active,F0015,Billing,SSO,Core,Workflow,2024-05-18,208,20,600,300,83.2,Power User,100,Failed,0,Desktop,USA,TKT017651,2024-01-18 00:00:00,123,2024-01-20 18:00:00,Integration,Critical,Open,66,Yes,Engineering,4.7,Portal,v2.1,LTS,Low,Yes,No
REC017652,CUST002652,SUB017652,Business,Premium,2024-05-13,2025-05-13,Quarterly,799,5,136.63,895.68,Paid,UPI,Yes,0,Active,F0247,Security,Workflow,Premium,Dashboard,2024-08-07,206,24,551,275.5,82.4,Power User,100,Failed,1,Mobile,UK,TKT017652,2024-11-09 00:00:00,71,2024-11-09 13:00:00,Feature Request,Low,Closed,13,No,Billing,4.2,Chat,v2.2,Beta,Low,No,No
REC017653,CUST002653,SUB017653,Business,Premium,2023-03-24,2023-06-22,Monthly,799,10,129.44,848.54,Paid,UPI,Yes,6,Active,F0075,Security,Workflow,AI,Invoice,2023-06-01,106,12,269,44.8,42.4,Adopted,35,Failed,5,Desktop,Germany,TKT017653,2023-09-19 00:00:00,39,2023-09-19 05:00:00,Feature Request,Critical,Closed,5,No,Customer Success,3.2,Portal,v2.2,Beta,Medium,No,Yes
REC017654,CUST002654,SUB017654,Business,Premium,2023-06-07,2023-09-05,Quarterly,799,0,143.82,942.82,Paid,PayPal,Yes,0,Active,F0112,Reporting,Dashboard,Core,Invoice,2023-06-19,16,15,16,5,6.4,New,15,Success,7,Mobile,UK,TKT017654,2024-02-03 00:00:00,7,2024-02-04 11:00:00,Integration,Low,Open,35,No,Billing,2.4,Portal,v2.0,LTS,High,Yes,No
REC017655,CUST002655,SUB017655,Business,Premium,2024-04-30,2024-07-29,Monthly,799,15,122.25,801.4,Paid,PayPal,Yes,7,Active,F0077,Billing,Dashboard,Core,API,2024-11-04,203,22,553,184.3,81.2,Power User,99,Success,2,Tablet,Singapore,TKT017655,2024-06-10 00:00:00,115,2024-06-11 16:00:00,Billing,Low,Closed,40,Yes,Billing,4.2,Phone,v2.2,LTS,Low,Yes,No
REC017656,CUST002656,SUB017656,Business,Premium,2023-12-09,2024-03-08,Annual,799,5,136.63,895.68,Pending,UPI,No,5,Active,F0142,Automation,Workflow,Core,API,2024-05-17,116,11,310,51.7,46.4,Adopted,57,Failed,5,Tablet,UK,TKT017656,2024-05-29 00:00:00,164,2024-05-31 17:00:00,Feature Request,Critical,Open,65,Yes,Engineering,3.7,Portal,v2.0,Beta,Medium,No,Yes
REC017657,CUST002657,SUB017657,Business,Premium,2023-08-27,2024-08-26,Annual,799,0,143.82,942.82,Paid,UPI,Yes,7,Active,F0118,AI Assistant,API,Premium,Copilot,2023-12-29,25,11,71,14.2,10,New,15,Success,3,Tablet,Germany,TKT017657,2023-10-12 00:00:00,73,2023-10-15 04:00:00,Integration,Low,Pending,76,No,Support,3.8,Email,v2.1,Beta,Medium,No,No
REC017658,CUST002658,SUB017658,Business,Premium,2023-05-08,2023-08-06,Monthly,799,0,143.82,942.82,Paid,Card,No,6,Active,F0158,Automation,SSO,Premium,Invoice,2023-07-20,247,14,703,351.5,98.8,Power User,100,Success,3,Desktop,USA,TKT017658,2023-06-17 00:00:00,38,2023-06-20 13:00:00,Feature Request,Low,Resolved,85,No,Billing,4.3,Chat,v2.1,Beta,Low,No,No
REC017659,CUST002659,SUB017659,Business,Premium,2023-09-28,2023-10-28,Monthly,799,20,115.06,754.26,Paid,Card,Yes,8,Active,F0131,CRM,Workflow,Core,Reports,2024-03-27,65,20,165,165,26,Adopted,20,Failed,0,Mobile,USA,TKT017659,2024-06-01 00:00:00,153,2024-06-03 09:00:00,Technical,Low,Closed,57,No,Billing,5,Phone,v3.0,Stable,Low,Yes,Yes
REC017660,CUST002660,SUB017660,Business,Premium,2024-01-29,2024-02-28,Quarterly,799,0,143.82,942.82,Paid,UPI,No,4,Active,F0034,CRM,API,AI,API,2024-06-15,160,13,428,85.6,64,Power User,97,Failed,2,Tablet,UK,TKT017660,2024-03-08 00:00:00,13,2024-03-10 02:00:00,Feature Request,Critical,Closed,50,No,Customer Success,4.1,Phone,v2.2,LTS,Low,No,No
REC017661,CUST002661,SUB017661,Business,Premium,2023-05-03,2023-08-01,Annual,799,0,143.82,942.82,Paid,UPI,No,7,Active,F0205,Billing,Reports,Core,Workflow,2023-11-01,128,14,348,58,51.2,Power User,64,Success,3,Mobile,India,TKT017661,2023-05-11 00:00:00,12,2023-05-14 15:00:00,Integration,Critical,Resolved,87,No,Engineering,4.4,Portal,v2.0,LTS,Low,Yes,No
REC017662,CUST002662,SUB017662,Business,Premium,2023-05-19,2023-08-17,Monthly,799,10,129.44,848.54,Pending,Bank Transfer,Yes,6,Active,F0084,Reporting,Dashboard,Premium,SSO,2023-09-07,231,17,647,129.4,92.4,Power User,100,Success,0,Mobile,Germany,TKT017662,2024-03-06 00:00:00,131,2024-03-06 09:00:00,Login,Critical,Pending,9,Yes,Customer Success,5,Phone,v2.0,Beta,Low,No,No
REC017663,CUST002663,SUB017663,Business,Premium,2023-01-28,2023-04-28,Monthly,799,5,136.63,895.68,Paid,Bank Transfer,Yes,8,Active,F0157,Automation,Reports,AI,API,2023-04-15,130,11,348,348,52,Power User,85,Failed,0,Desktop,Singapore,TKT017663,2023-02-24 00:00:00,144,2023-02-25 00:00:00,Billing,Low,Open,24,No,Engineering,4.7,Portal,v2.1,LTS,Low,No,Yes
REC017664,CUST002664,SUB017664,Business,Premium,2023-09-24,2023-10-24,Quarterly,799,5,136.63,895.68,Paid,PayPal,No,4,Active,F0230,Reporting,SSO,AI,Invoice,2023-12-30,6,15,5,5,2.4,New,15,Success,5,Mobile,India,TKT017664,2023-11-17 00:00:00,162,2023-11-19 13:00:00,Integration,Critical,Pending,61,No,Customer Success,3.4,Chat,v3.0,LTS,Medium,No,Yes
REC017665,CUST002665,SUB017665,Business,Premium,2024-03-30,2024-04-29,Quarterly,799,10,129.44,848.54,Paid,PayPal,No,3,Active,F0074,Security,Reports,Premium,Invoice,2024-09-22,75,23,211,70.3,30,Adopted,39,Success,2,Mobile,USA,TKT017665,2024-07-24 00:00:00,85,2024-07-24 20:00:00,Login,Low,Pending,20,No,Support,4.3,Chat,v2.0,Stable,Low,Yes,Yes
REC017666,CUST002666,SUB017666,Business,Premium,2023-06-17,2023-09-15,Quarterly,799,0,143.82,942.82,Paid,Card,Yes,2,Active,F0012,Reporting,Copilot,Core,Dashboard,2023-09-22,190,23,538,89.7,76,Power User,89,Success,4,Mobile,USA,TKT017666,2024-03-07 00:00:00,81,2024-03-10 07:00:00,Technical,Medium,Pending,79,Yes,Support,4,Phone,v2.2,Beta,Low,No,No
REC017667,CUST002667,SUB017667,Business,Premium,2023-05-21,2023-06-20,Annual,799,10,129.44,848.54,Paid,Bank Transfer,Yes,8,Active,F0233,Security,API,Premium,Copilot,2023-09-19,51,30,162,23.1,20.4,Adopted,16,Failed,5,Tablet,Singapore,TKT017667,2023-07-04 00:00:00,67,2023-07-07 03:00:00,Integration,Medium,Closed,75,Yes,Engineering,3.9,Phone,v2.2,Stable,Medium,Yes,Yes
REC017668,CUST002668,SUB017668,Business,Premium,2024-04-25,2024-05-25,Quarterly,799,20,115.06,754.26,Paid,PayPal,Yes,4,Active,F0219,CRM,Workflow,Core,Workflow,2024-04-27,115,10,343,343,46,Adopted,63,Success,5,Mobile,India,TKT017668,2024-09-21 00:00:00,114,2024-09-22 18:00:00,Feature Request,High,Closed,42,No,Customer Success,3.9,Chat,v2.2,Stable,Medium,Yes,Yes
REC017669,CUST002669,SUB017669,Business,Premium,2023-06-03,2023-07-03,Quarterly,799,10,129.44,848.54,Paid,UPI,No,1,Active,F0199,Analytics,Forecasting,Premium,API,2023-08-21,178,21,495,99,71.2,Power User,69,Success,1,Tablet,India,TKT017669,2023-11-01 00:00:00,53,2023-11-04 03:00:00,Technical,High,Open,75,No,Support,4.9,Chat,v2.1,LTS,Low,Yes,Yes
REC017670,CUST002670,SUB017670,Business,Premium,2023-10-15,2024-10-14,Monthly,799,0,143.82,942.82,Paid,UPI,Yes,3,Active,F0175,Billing,SSO,Premium,Invoice,2023-10-26,201,19,580,145,80.4,Power User,97,Failed,4,Mobile,Singapore,TKT017670,2024-02-07 00:00:00,145,2024-02-07 14:00:00,Technical,Critical,Resolved,14,Yes,Customer Success,4,Email,v2.1,Beta,Low,Yes,No
REC017671,CUST002671,SUB017671,Business,Premium,2023-12-26,2024-12-25,Quarterly,799,0,143.82,942.82,Pending,Card,Yes,6,Active,F0064,Reporting,Workflow,Core,Workflow,2024-04-17,193,23,523,87.2,77.2,Power User,100,Failed,2,Desktop,Germany,TKT017671,2024-01-24 00:00:00,47,2024-01-26 05:00:00,Integration,Critical,Pending,53,No,Billing,4.2,Email,v3.0,Stable,Low,Yes,Yes
REC017672,CUST002672,SUB017672,Business,Premium,2023-02-25,2023-03-27,Annual,799,5,136.63,895.68,Paid,Card,No,0,Active,F0222,Security,SSO,Premium,Forecasting,2023-08-31,13,8,32,6.4,5.2,New,15,Failed,3,Mobile,Germany,TKT017672,2023-05-15 00:00:00,57,2023-05-16 14:00:00,Feature Request,Medium,Open,38,No,Support,3.8,Phone,v2.0,Stable,Medium,Yes,Yes
REC017673,CUST002673,SUB017673,Business,Premium,2024-01-03,2024-04-02,Monthly,799,5,136.63,895.68,Paid,Card,Yes,4,Active,F0061,Analytics,Workflow,Core,Invoice,2024-06-24,227,24,630,157.5,90.8,Power User,100,Failed,1,Mobile,India,TKT017673,2024-03-17 00:00:00,62,2024-03-17 09:00:00,Technical,Critical,Pending,9,Yes,Customer Success,4.9,Portal,v2.0,LTS,Low,No,Yes
REC017674,CUST002674,SUB017674,Business,Premium,2023-07-18,2023-08-17,Quarterly,799,10,129.44,848.54,Paid,UPI,No,0,Active,F0144,Reporting,SSO,Premium,Dashboard,2023-09-30,126,23,365,73,50.4,Power User,56,Failed,3,Desktop,India,TKT017674,2023-09-18 00:00:00,83,2023-09-18 19:00:00,Integration,High,Resolved,19,No,Billing,4.5,Email,v2.1,Stable,Low,No,Yes
REC017675,CUST002675,SUB017675,Business,Premium,2023-09-22,2024-09-21,Quarterly,799,0,143.82,942.82,Paid,UPI,No,8,Active,F0179,Analytics,Dashboard,Core,API,2024-03-09,56,12,174,87,22.4,Adopted,23,Success,5,Desktop,Germany,TKT017675,2024-03-16 00:00:00,116,2024-03-17 14:00:00,Integration,Critical,Pending,38,Yes,Engineering,3.6,Email,v2.0,LTS,Medium,No,Yes
REC017676,CUST002676,SUB017676,Enterprise,Premium,2023-07-06,2024-07-05,Monthly,2499,0,449.82,2948.82,Paid,Bank Transfer,No,7,Active,F0119,Automation,Invoice,Core,Copilot,2024-01-14,166,15,479,479,66.4,Power User,100,Failed,5,Tablet,Germany,TKT017676,2023-11-18 00:00:00,123,2023-11-21 01:00:00,Technical,Low,Open,73,Yes,Customer Success,3.9,Chat,v2.1,Stable,Medium,No,No
REC017677,CUST002677,SUB017677,Enterprise,Premium,2024-01-25,2024-02-24,Monthly,2499,0,449.82,2948.82,Paid,Card,Yes,6,Active,F0003,Automation,Copilot,Core,Dashboard,2024-06-08,48,14,126,21,19.2,Adopted,15,Failed,3,Desktop,Germany,TKT017677,2024-08-29 00:00:00,62,2024-08-30 18:00:00,Technical,High,Resolved,42,Yes,Customer Success,3.8,Portal,v2.2,Stable,Medium,No,Yes
REC017678,CUST002678,SUB017678,Enterprise,Premium,2023-10-12,2024-10-11,Monthly,2499,5,427.33,2801.38,Paid,Bank Transfer,No,1,Active,F0069,AI Assistant,Reports,Core,Reports,2023-11-21,103,9,273,91,41.2,Adopted,59,Failed,1,Mobile,India,TKT017678,2024-06-07 00:00:00,105,2024-06-07 07:00:00,Technical,High,Open,7,No,Engineering,4.7,Email,v2.2,LTS,Low,No,Yes
REC017679,CUST002679,SUB017679,Enterprise,Premium,2023-05-11,2023-06-10,Quarterly,2499,5,427.33,2801.38,Paid,UPI,No,1,Active,F0250,Integrations,Copilot,AI,Reports,2023-07-05,9,11,5,5,3.6,New,15,Failed,4,Tablet,India,TKT017679,2023-06-16 00:00:00,116,2023-06-18 01:00:00,Technical,High,Pending,49,Yes,Customer Success,3.4,Email,v3.0,LTS,Medium,No,No
REC017680,CUST002680,SUB017680,Enterprise,Premium,2023-01-04,2023-04-04,Monthly,2499,15,382.35,2506.5,Pending,Card,No,7,Active,F0227,Reporting,Reports,AI,SSO,2023-03-18,205,12,563,70.4,82,Power User,97,Success,0,Desktop,Singapore,TKT017680,2023-09-05 00:00:00,72,2023-09-05 16:00:00,Billing,Critical,Pending,16,No,Customer Success,5,Portal,v2.2,Beta,Low,No,Yes
REC017681,CUST002681,SUB017681,Enterprise,Premium,2023-09-25,2024-09-24,Monthly,2499,5,427.33,2801.38,Paid,Card,No,6,Active,F0151,Integrations,Reports,Premium,Forecasting,2024-03-09,27,27,56,14,10.8,New,15,Success,7,Tablet,UK,TKT017681,2024-07-03 00:00:00,70,2024-07-04 06:00:00,Login,Critical,Closed,30,No,Billing,3.1,Chat,v2.0,Stable,Medium,No,No
REC017682,CUST002682,SUB017682,Enterprise,Premium,2023-03-19,2023-04-18,Annual,2499,5,427.33,2801.38,Paid,Card,Yes,3,Active,F0103,Automation,Invoice,Premium,Copilot,2023-09-06,230,25,628,314,92,Power User,100,Success,0,Desktop,USA,TKT017682,2023-09-22 00:00:00,170,2023-09-22 14:00:00,Technical,Critical,Pending,14,No,Engineering,4.8,Chat,v2.1,Beta,Low,No,No
REC017683,CUST002683,SUB017683,Enterprise,Premium,2023-07-31,2023-08-30,Annual,2499,15,382.35,2506.5,Paid,UPI,No,0,Active,F0177,Analytics,Invoice,AI,Workflow,2023-11-07,78,27,224,112,31.2,Adopted,22,Success,2,Tablet,USA,TKT017683,2024-04-11 00:00:00,155,2024-04-11 09:00:00,Integration,Critical,Pending,9,No,Engineering,4.8,Chat,v2.0,Beta,Low,Yes,No
REC017684,CUST002684,SUB017684,Enterprise,Premium,2023-03-14,2024-03-13,Quarterly,2499,20,359.86,2359.06,Failed,PayPal,No,8,Active,F0191,Billing,Invoice,Premium,Workflow,2023-03-18,25,30,53,13.2,10,New,15,Success,3,Tablet,Germany,TKT017684,2023-06-03 00:00:00,79,2023-06-05 23:00:00,Login,High,Closed,71,Yes,Billing,4.1,Phone,v2.0,Stable,Low,No,No
REC017685,CUST002685,SUB017685,Enterprise,Premium,2023-06-25,2023-07-25,Quarterly,2499,15,382.35,2506.5,Paid,Bank Transfer,No,4,Active,F0194,AI Assistant,Workflow,Core,Copilot,2023-12-05,60,23,179,179,24,Adopted,39,Failed,4,Desktop,UK,TKT017685,2024-04-07 00:00:00,157,2024-04-10 03:00:00,Feature Request,Medium,Pending,75,No,Support,4.1,Portal,v3.0,Beta,Low,No,No
REC017686,CUST002686,SUB017686,Enterprise,Premium,2023-04-13,2023-07-12,Annual,2499,5,427.33,2801.38,Paid,Bank Transfer,No,3,Active,F0170,Automation,Reports,AI,Dashboard,2023-05-17,195,13,578,289,78,Power User,100,Failed,2,Mobile,UK,TKT017686,2023-11-01 00:00:00,58,2023-11-04 10:00:00,Feature Request,High,Closed,82,Yes,Engineering,4.7,Portal,v3.0,LTS,Low,Yes,No
REC017687,CUST002687,SUB017687,Enterprise,Premium,2023-04-25,2024-04-24,Annual,2499,15,382.35,2506.5,Paid,Bank Transfer,No,3,Active,F0232,Automation,Invoice,AI,Forecasting,2023-05-14,227,10,618,206,90.8,Power User,100,Success,2,Mobile,Germany,TKT017687,2023-09-21 00:00:00,121,2023-09-24 19:00:00,Integration,Medium,Pending,91,No,Engineering,4.4,Chat,v2.2,LTS,Low,No,Yes
REC017688,CUST002688,SUB017688,Enterprise,Premium,2023-09-26,2024-09-25,Quarterly,2499,5,427.33,2801.38,Paid,Bank Transfer,Yes,6,Active,F0091,Billing,Copilot,Premium,Reports,2024-01-14,225,17,676,338,90,Power User,100,Success,1,Tablet,India,TKT017688,2024-02-08 00:00:00,89,2024-02-09 07:00:00,Feature Request,Medium,Pending,31,No,Customer Success,4.5,Portal,v2.0,Beta,Low,No,Yes
REC017689,CUST002689,SUB017689,Enterprise,Premium,2023-11-25,2024-02-23,Quarterly,2499,0,449.82,2948.82,Paid,UPI,Yes,6,Active,F0153,Automation,Workflow,Core,Workflow,2024-02-20,138,19,382,382,55.2,Power User,74,Failed,0,Desktop,UK,TKT017689,2024-05-12 00:00:00,67,2024-05-15 10:00:00,Login,Low,Open,82,No,Billing,5,Email,v2.2,Stable,Low,Yes,No
REC017690,CUST002690,SUB017690,Enterprise,Premium,2023-07-13,2024-07-12,Monthly,2499,20,359.86,2359.06,Paid,UPI,No,2,Active,F0025,Automation,Invoice,Core,API,2023-10-09,76,17,209,41.8,30.4,Adopted,29,Failed,1,Tablet,UK,TKT017690,2023-10-02 00:00:00,35,2023-10-04 13:00:00,Login,Critical,Resolved,61,Yes,Support,4.2,Portal,v2.2,LTS,Low,Yes,Yes
REC017691,CUST002691,SUB017691,Starter,Standard,2023-02-04,2024-02-04,Monthly,99,0,17.82,116.82,Paid,Bank Transfer,Yes,7,Active,F0212,Security,Forecasting,AI,Workflow,2023-04-18,195,13,533,76.1,78,Power User,84,Failed,0,Mobile,Germany,TKT017691,2023-10-19 00:00:00,138,2023-10-21 05:00:00,Technical,Low,Resolved,53,Yes,Support,4.7,Portal,v2.0,Beta,Low,Yes,No
REC017692,CUST002692,SUB017692,Starter,Standard,2024-01-20,2024-04-19,Quarterly,99,10,16.04,105.14,Paid,Bank Transfer,Yes,5,Active,F0196,Reporting,Invoice,AI,Dashboard,2024-06-05,176,30,498,124.5,70.4,Power User,88,Failed,2,Mobile,India,TKT017692,2024-10-30 00:00:00,7,2024-10-30 17:00:00,Feature Request,Low,Open,17,Yes,Engineering,4.8,Portal,v2.2,Beta,Low,No,No
REC017693,CUST002693,SUB017693,Starter,Standard,2023-03-26,2023-06-24,Quarterly,99,15,15.15,99.3,Paid,PayPal,No,0,Active,F0132,Analytics,Copilot,Premium,Invoice,2023-09-20,222,2,670,134,88.8,Power User,100,Failed,4,Mobile,Germany,TKT017693,2023-09-30 00:00:00,21,2023-10-01 23:00:00,Feature Request,Critical,Open,47,Yes,Billing,3.9,Chat,v2.0,Stable,Medium,Yes,No
REC017694,CUST002694,SUB017694,Starter,Standard,2023-05-20,2023-06-19,Monthly,99,20,14.26,93.46,Paid,Card,Yes,6,Active,F0003,Billing,SSO,AI,API,2023-08-28,226,12,635,127,90.4,Power User,100,Success,2,Tablet,USA,TKT017694,2024-02-04 00:00:00,79,2024-02-04 02:00:00,Billing,Medium,Pending,2,No,Support,4.8,Phone,v2.2,Beta,Low,Yes,No
REC017695,CUST002695,SUB017695,Starter,Standard,2023-09-29,2024-09-28,Annual,99,15,15.15,99.3,Pending,UPI,Yes,2,Active,F0217,Reporting,Workflow,Core,Reports,2023-12-08,71,6,177,177,28.4,Adopted,19,Success,3,Desktop,Singapore,TKT017695,2023-10-22 00:00:00,72,2023-10-24 03:00:00,Technical,High,Resolved,51,Yes,Billing,3.7,Email,v3.0,Beta,Medium,Yes,Yes
REC017696,CUST002696,SUB017696,Starter,Standard,2023-01-11,2023-02-10,Annual,99,10,16.04,105.14,Pending,UPI,Yes,0,Active,F0200,Automation,SSO,Premium,Dashboard,2023-06-07,151,19,428,214,60.4,Power User,90,Success,0,Tablet,Singapore,TKT017696,2023-09-20 00:00:00,125,2023-09-21 09:00:00,Billing,Medium,Resolved,33,Yes,Engineering,4.9,Email,v2.2,Stable,Low,No,Yes
REC017697,CUST002697,SUB017697,Starter,Standard,2023-07-06,2023-08-05,Monthly,99,0,17.82,116.82,Paid,Card,Yes,1,Active,F0113,Analytics,Invoice,Premium,Copilot,2023-10-07,116,21,298,49.7,46.4,Adopted,48,Success,6,Desktop,Singapore,TKT017697,2024-02-03 00:00:00,99,2024-02-03 04:00:00,Integration,High,Open,4,Yes,Customer Success,3.2,Email,v2.0,Stable,Medium,No,Yes
REC017698,CUST002698,SUB017698,Starter,Standard,2023-08-03,2024-08-02,Quarterly,99,10,16.04,105.14,Paid,Card,No,7,Active,F0156,Analytics,API,AI,Reports,2024-01-05,61,11,180,180,24.4,Adopted,15,Failed,1,Tablet,Germany,TKT017698,2024-02-09 00:00:00,55,2024-02-09 02:00:00,Login,Low,Pending,2,Yes,Engineering,4.7,Chat,v3.0,Stable,Low,Yes,Yes
REC017699,CUST002699,SUB017699,Starter,Standard,2023-11-26,2024-02-24,Annual,99,0,17.82,116.82,Paid,PayPal,No,8,Active,F0182,AI Assistant,Reports,Core,Workflow,2024-03-19,134,17,348,87,53.6,Power User,72,Failed,0,Desktop,India,TKT017699,2024-03-03 00:00:00,98,2024-03-04 01:00:00,Feature Request,High,Resolved,25,No,Billing,5,Email,v2.0,Beta,Low,No,No
REC017700,CUST002700,SUB017700,Starter,Standard,2024-02-28,2024-03-29,Annual,99,15,15.15,99.3,Paid,UPI,Yes,0,Active,F0175,Billing,SSO,AI,Dashboard,2024-06-01,74,25,219,27.4,29.6,Adopted,40,Failed,1,Mobile,India,TKT017700,2024-04-11 00:00:00,111,2024-04-13 20:00:00,Technical,High,Resolved,68,Yes,Customer Success,5,Portal,v3.0,Beta,Low,Yes,Yes
REC017701,CUST002701,SUB017701,Growth,Standard,2024-03-22,2024-04-21,Monthly,299,10,48.44,317.54,Paid,UPI,No,6,Active,F0106,Reporting,API,AI,SSO,2024-05-18,17,12,43,6.1,6.8,New,18,Success,2,Mobile,USA,TKT017701,2024-06-10 00:00:00,170,2024-06-11 16:00:00,Feature Request,Critical,Closed,40,Yes,Support,4,Email,v2.0,Stable,Low,Yes,Yes
REC017702,CUST002702,SUB017702,Growth,Standard,2023-10-31,2024-10-30,Monthly,299,5,51.13,335.18,Paid,Card,Yes,3,Active,F0120,Billing,Copilot,Core,API,2023-12-08,97,13,277,34.6,38.8,Adopted,59,Success,0,Desktop,USA,TKT017702,2024-01-21 00:00:00,57,2024-01-24 17:00:00,Login,Critical,Open,89,No,Support,5,Phone,v3.0,Stable,Low,Yes,Yes
REC017703,CUST002703,SUB017703,Growth,Standard,2023-09-04,2023-10-04,Annual,299,10,48.44,317.54,Paid,UPI,Yes,3,Active,F0059,Analytics,Forecasting,Core,Workflow,2023-10-21,14,26,35,5,5.6,New,25,Failed,4,Tablet,USA,TKT017703,2023-10-11 00:00:00,171,2023-10-14 05:00:00,Billing,High,Pending,77,Yes,Billing,4,Phone,v3.0,Beta,Low,No,No
REC017704,CUST002704,SUB017704,Growth,Standard,2023-12-30,2024-12-29,Annual,299,5,51.13,335.18,Paid,Bank Transfer,No,3,Active,F0163,Analytics,API,AI,Workflow,2024-04-19,171,14,463,115.8,68.4,Power User,86,Failed,4,Mobile,Singapore,TKT017704,2024-04-20 00:00:00,104,2024-04-22 20:00:00,Billing,Medium,Closed,68,Yes,Customer Success,4.1,Chat,v2.1,LTS,Low,Yes,No
REC017705,CUST002705,SUB017705,Growth,Standard,2023-12-08,2024-03-07,Quarterly,299,20,43.06,282.26,Paid,UPI,No,3,Active,F0102,Automation,Reports,AI,API,2024-06-15,37,16,85,21.2,14.8,New,17,Failed,3,Desktop,Singapore,TKT017705,2023-12-08 00:00:00,27,2023-12-08 07:00:00,Integration,High,Closed,7,Yes,Customer Success,4.2,Chat,v2.2,Stable,Low,Yes,Yes
REC017706,CUST002706,SUB017706,Growth,Standard,2023-03-15,2024-03-14,Annual,299,10,48.44,317.54,Paid,Card,No,8,Active,F0022,AI Assistant,API,Premium,Copilot,2023-03-22,166,14,459,91.8,66.4,Power User,86,Failed,1,Tablet,Singapore,TKT017706,2023-04-18 00:00:00,144,2023-04-20 15:00:00,Billing,Low,Resolved,63,Yes,Billing,4.7,Chat,v2.1,Stable,Low,Yes,No
REC017707,CUST002707,SUB017707,Growth,Standard,2023-11-23,2024-11-22,Monthly,299,15,45.75,299.9,Paid,Card,No,0,Active,F0029,Analytics,Invoice,Premium,SSO,2024-01-27,131,23,372,124,52.4,Power User,73,Success,2,Tablet,Singapore,TKT017707,2024-01-15 00:00:00,31,2024-01-16 07:00:00,Login,Low,Open,31,No,Engineering,4.8,Phone,v2.1,Beta,Low,Yes,Yes
REC017708,CUST002708,SUB017708,Growth,Standard,2023-05-26,2023-06-25,Monthly,299,10,48.44,317.54,Paid,Card,No,2,Active,F0023,Reporting,Reports,Premium,SSO,2023-07-18,135,14,381,190.5,54,Power User,80,Failed,1,Mobile,UK,TKT017708,2023-08-20 00:00:00,7,2023-08-20 13:00:00,Login,Medium,Closed,13,No,Billing,5,Portal,v3.0,LTS,Low,Yes,Yes
REC017709,CUST002709,SUB017709,Growth,Standard,2024-02-03,2024-03-04,Annual,299,10,48.44,317.54,Paid,PayPal,No,1,Active,F0005,AI Assistant,Reports,AI,Invoice,2024-02-06,21,21,31,15.5,8.4,New,15,Failed,2,Desktop,Singapore,TKT017709,2024-10-31 00:00:00,165,2024-10-31 10:00:00,Technical,Low,Closed,10,No,Support,4.8,Phone,v2.0,LTS,Low,Yes,No
REC017710,CUST002710,SUB017710,Growth,Standard,2023-10-27,2024-10-26,Quarterly,299,20,43.06,282.26,Paid,PayPal,No,0,Active,F0224,Integrations,Forecasting,AI,API,2024-01-17,19,24,114,14.2,7.6,New,17,Success,5,Mobile,UK,TKT017710,2023-11-18 00:00:00,90,2023-11-20 02:00:00,Login,Medium,Open,50,Yes,Customer Success,3.9,Phone,v3.0,Beta,Medium,No,No
REC017711,CUST002711,SUB017711,Growth,Standard,2023-02-25,2024-02-25,Quarterly,299,5,51.13,335.18,Paid,Bank Transfer,No,4,Active,F0216,CRM,Copilot,Premium,Copilot,2023-03-31,224,20,631,631,89.6,Power User,100,Failed,5,Tablet,Singapore,TKT017711,2023-04-21 00:00:00,31,2023-04-24 21:00:00,Technical,Critical,Open,93,Yes,Engineering,3.1,Chat,v2.2,Stable,Medium,No,Yes
REC017712,CUST002712,SUB017712,Growth,Standard,2023-09-12,2023-12-11,Quarterly,299,10,48.44,317.54,Paid,PayPal,Yes,6,Active,F0108,AI Assistant,Dashboard,Premium,API,2024-02-02,144,18,437,218.5,57.6,Power User,84,Failed,2,Mobile,Singapore,TKT017712,2024-05-08 00:00:00,46,2024-05-11 18:00:00,Billing,Low,Pending,90,No,Engineering,4.7,Portal,v2.0,Stable,Low,Yes,No
REC017713,CUST002713,SUB017713,Growth,Standard,2023-05-10,2023-06-09,Monthly,299,20,43.06,282.26,Paid,Bank Transfer,No,0,Active,F0144,Analytics,Copilot,Core,Invoice,2023-07-31,64,19,174,29,25.6,Adopted,30,Success,5,Tablet,Singapore,TKT017713,2023-11-10 00:00:00,97,2023-11-13 23:00:00,Billing,Low,Pending,95,Yes,Engineering,3.1,Phone,v3.0,Stable,Medium,Yes,No
